cluster_id,ticker,horizon,n,mean,std,hit_rate
0,GC=F,1,208,-0.0006116332883310901,0.008746459882828093,0.4230769230769231
0,GC=F,5,208,-0.002842227489518563,0.019641583653719846,0.41346153846153844
0,GC=F,20,208,-0.008883387211725158,0.03705615119631015,0.39903846153846156
0,GC=F,60,208,-0.010605176092134148,0.06879752321883946,0.3076923076923077
0,GLD,1,208,-0.0006385434934118925,0.00823864236978167,0.4326923076923077
0,GLD,5,208,-0.0029953394756578877,0.018763926252607716,0.4182692307692308
0,GLD,20,208,-0.009342938858277191,0.0361446762141996,0.39903846153846156
0,GLD,60,208,-0.011749937414081441,0.06816779570892205,0.30288461538461536
0,HG=F,1,208,-0.0012164394203380317,0.014109916232875438,0.4182692307692308
0,HG=F,5,208,-0.005981825596673452,0.02853639664707794,0.3701923076923077
0,HG=F,20,208,-0.024577827497292613,0.05745079500853618,0.375
0,HG=F,60,208,-0.08136735717557629,0.08433834224668889,0.1875
0,PA=F,1,208,-0.0015858149878996996,0.019111546561468032,0.44711538461538464
0,PA=F,5,208,-0.008239782321115365,0.040113309818508094,0.4375
0,PA=F,20,208,-0.03900352871961751,0.0964557195234769,0.34615384615384615
0,PA=F,60,208,-0.11728383929658025,0.1295983910641886,0.16346153846153846
0,PALL,1,208,-0.001616141435172247,0.019716925397540316,0.4519230769230769
0,PALL,5,208,-0.008430986318804663,0.0398840664114571,0.4519230769230769
0,PALL,20,208,-0.03974579079380417,0.09545684642687316,0.34134615384615385
0,PALL,60,208,-0.11942322821117195,0.12843598284356558,0.1778846153846154
0,PL=F,1,208,-0.0015283708597207445,0.012539044795941435,0.4230769230769231
0,PL=F,5,208,-0.007322318351002965,0.030224391640619595,0.40384615384615385
0,PL=F,20,208,-0.026966133294906654,0.0601858810644285,0.33653846153846156
0,PL=F,60,208,-0.07133884075370742,0.0872354570137643,0.20673076923076922
0,PPLT,1,208,-0.0015322447394336242,0.012041832622525624,0.4230769230769231
0,PPLT,5,208,-0.0074527614728706875,0.029484337881935354,0.39903846153846156
0,PPLT,20,208,-0.027505052159192616,0.05995931683284093,0.3269230769230769
0,PPLT,60,208,-0.07280854301251886,0.08735427807098417,0.20192307692307693
0,SI=F,1,208,-0.0008423087713713866,0.015440284049466266,0.4567307692307692
0,SI=F,5,208,-0.0036485408427235377,0.0336698137349894,0.39903846153846156
0,SI=F,20,208,-0.012703096094054676,0.05695134080144618,0.40865384615384615
0,SI=F,60,208,-0.032202452953025255,0.07509835414072795,0.3269230769230769
0,SLV,1,208,-0.0008667568683547605,0.013161085655848361,0.4519230769230769
0,SLV,5,208,-0.0038444570747614127,0.031003240590923773,0.3701923076923077
0,SLV,20,208,-0.013469441676056395,0.05405430580160427,0.3942307692307692
